step,train_return,train_std,test_return,test_std
520,,,,
611,,,,
728,,,,
871,,,,
923,,,,
1066,-42.35869351631174,62.36392405638848,,
1365,-43.95657608631466,60.37091005550092,,
1599,-45.18654579060773,58.5051270017947,,
1677,-46.73648625367787,56.96451965248675,,
1690,-45.3571237702854,55.53844577349229,,
1768,-46.8100231784758,54.305086118017506,,
1859,-48.167764862729726,53.169652492698624,,
1950,-48.862979369307865,51.91189160373173,,
2002,-49.88869562006688,50.86806894634007,,
2158,-47.519682826089245,48.684491457068695,,
2457,-39.622850224315364,62.48003175766737,,
2496,-40.535976624257664,61.537363973179986,,
2613,-41.37509721948701,60.62987450510656,,
2704,-42.3664487603819,59.84939029101475,,
2717,-40.05112808829384,60.2264398249834,,
2821,-41.03800070274883,59.532048063014635,,
2873,-41.66110469205446,58.728980237811825,,
2886,-42.27523747061188,57.96633034603706,,
2899,-42.91255514809995,57.25297054724926,,
2990,-43.22934739723051,56.483292149002466,,
3120,-43.71896873381165,55.79217265902478,,
3276,-42.557680108053134,54.57291086058095,,
3575,,,,
3614,,,,
3731,,,,
3822,,,,
3835,,,,
3939,,,,
3952,,,,
3991,,,,
4004,,,,
4017,,,3.6941335648822133,41.24671735671017
4108,,,4.3810419973927885,39.387145663222896
4238,,,-0.034763465766445734,40.45443144219283
4329,-43.07251835233183,53.98226387523126,,
4394,,,-1.3071351715927728,39.11647825302095
4407,-43.721981638094135,53.47786155161257,,
4459,-44.27579391934532,52.956248781711984,,
4732,-42.79518012494,53.20920628710592,,
4771,-43.289030907501,52.70067307484364,,
4940,-43.76551914678162,52.20758198136237,,
4953,-44.13084298558027,51.6951112092781,,
4966,-44.66304044829226,51.26942605665962,,
5083,-44.42504021074759,50.75879016311597,,
5122,-45.00803367154464,50.40028149789718,,
5148,-44.202566892155446,50.211300196949814,,
5239,-41.34623992844659,52.8802304374559,,
5369,-41.15922326540749,52.8120529845533,,
5447,-41.25865736753855,52.862473937306305,,
5525,-36.856595615790575,58.92661931609796,,
5538,-34.817349569247455,59.58328375246966,,
5590,-29.316389563378763,68.81444248376567,,
5863,-27.618942444684144,69.00240207728521,,
5902,-28.70122101393172,66.27418566353103,,
6071,-28.538433896159912,66.25141101354599,,
6084,-28.42968202770331,66.19622492415165,,
6136,-28.58955317401902,66.28930839146685,,
6240,-26.259659055905576,67.03209823914555,,
6266,-24.643278470678414,68.03200505465756,,
6357,-24.136668477511193,67.82561491029608,,
6422,-24.332983578970815,67.95018927463539,,
6500,-23.59884699717739,67.65062150801386,,
6656,-24.143010321460824,67.75527377357078,,
6669,-23.9512822995858,67.63442504478355,,
6721,,,-0.6412805628621884,37.7699590296895
6994,-23.727194657750587,67.49125615755939,,
7033,-23.757282661568535,67.50867690485735,,
7189,-17.97596176951767,75.20527501502822,,
7202,-14.475372701998495,77.82918646664444,,
7215,-16.48085646755404,77.84560100092733,,
7254,-16.696730070699633,77.96864039997936,,
7267,-17.123712108064137,78.21594820331258,,
7371,-16.980393750820003,78.12833611679554,,
7475,-19.151605291905508,74.44311758612724,,
7540,,,-0.31930731391015194,36.509128807099266
7618,-18.58341411932248,74.19756945941211,,
7787,,,-4.323863070040034,38.60254146972482
7839,-16.58033660162706,74.2728068251085,,
8073,,,-7.685523761919338,39.79085525738589
8099,,,-10.595187092345643,40.487958298355544
8125,,,-11.399157144463397,39.55542654364017
8203,,,-13.744267292079348,39.88598088403271
8320,,,-14.857319111218073,39.241717870208234
8333,,,-16.396216659587232,38.98267206339447
8372,,,-16.33583926752924,38.126857162897714
8463,,,-18.219430594038233,38.40169605805499
8489,,,-16.273361976586894,38.81488172417535
8593,,,-16.693896695857454,38.119159438688406
8658,-15.268264209725894,73.87622389380876,,
8892,-16.102905840491875,73.60199047106124,,
8944,-14.352437458550558,73.30071836010205,,
9061,-14.484099537096917,73.39132278941086,,
9087,-14.70329249639064,73.55071877815017,,
9178,-14.594795850105584,73.48103042355027,,
9204,-13.388892187848688,73.31381400597502,,
9230,-12.167910549491644,73.01271436711016,,
9438,-11.36513460234739,73.11442321299877,,
9477,-9.015519415074959,74.68388409475035,,
9568,-7.350695622544736,74.38575164107176,,
9594,-6.73662705456838,73.99420822662069,,
9698,-6.447767000775785,73.78635644784839,,
9711,-8.092448745062574,74.10788448803126,,
9763,-8.21254533640109,74.20404235063322,,
10036,-6.85200471223332,73.77771383118966,,
10153,-6.972896141903475,73.87053114282442,,
10179,-7.0802124417107555,73.96461090375666,,
10270,-7.108452887153253,73.97486206831084,,
10283,-6.961642870446667,73.85114539982136,,
10296,-7.786005555726588,74.05146297628879,,
10322,-9.048086626821314,73.131153804114,,
10530,-3.584246889728238,79.3702382431583,,
10543,-1.6143195820442633,78.90624713954828,,
10582,-2.476985763856792,77.48896533663773,,
10699,-2.5711013125028694,77.4471775535244,,
10803,-4.030662147834082,73.97716043129114,,
10816,-4.165184947674934,73.93653694940745,,
10868,-6.0987923080230395,72.02687521154124,,
11011,-6.768528843236927,72.4360558657295,,
11154,,,-17.92470518895654,37.92940845047918
11297,-4.211586913074207,72.78970682104195,,
11388,-4.123070106756713,72.7109906640689,,
11401,-3.401894278813925,73.43997414115651,,
11414,-5.542922945366081,73.21571455010015,,
11635,,,-18.94295113170574,37.61986568415684
11648,-5.054588719786916,73.06955713482365,,
11687,-4.878018214100812,72.91754477416848,,
11804,-2.7963880155084917,73.55987129647934,,
11908,-0.2953244490025827,74.02005350489637,,
11921,,,-18.8454211545439,36.96915958720632
11960,,,-20.340062081233796,37.228296523709055
12116,,,-19.877577362952106,36.710419338531324
12259,0.6455900843964628,73.52806554677903,,
12402,,,-20.94843572862203,36.62088938815604
12493,,,-21.95473004500287,36.50828079573695
12506,,,-20.64797567623603,36.742400467419245
12519,,,-20.420133520005972,36.23806643729541
12740,0.6382081255094818,73.53431287205511,,
12753,,,-21.634098361332082,36.44584508795738
12792,,,-20.9694732781831,36.17045463322569
12909,,,-20.335260732327743,35.89923591688532
12987,0.5016617718489579,73.65965874375689,,
13013,,,-20.525081563557485,35.45531483239469
13026,-4.3042991393281405,66.78743236473561,,
13065,-7.973547868054665,64.37879876047322,,
13351,-7.224403048415042,63.91252590932454,,
13494,-6.742760127779402,63.55458270028289,,
13546,-6.62321028333281,63.43569386828408,,
13585,-3.8164303839125933,64.057959740893,,
13598,-4.636448501913183,63.53274735366212,,
13611,-5.15105659428642,63.89420754462453,,
13845,-7.17819442473352,64.18638810384782,,
13884,-7.642262049540878,64.25650601640274,,
14001,-8.483538818745874,64.58679999008598,,
14079,-10.139616126916371,65.00080748197543,,
14105,-6.8817745706602,66.08307068894224,,
14118,-3.8999956700834444,66.37275271010438,,
14157,-1.3040889916918241,66.69826507361309,,
14313,-2.7775712992972696,67.33189842387894,,
14443,-2.590806051623076,67.35147046890823,,
14586,-3.7427459475491194,67.4893871767241,,
14638,-6.863383362749591,66.3139655488108,,
14677,-8.756906437771395,66.86669162564084,,
14703,-6.927854070891626,67.26409818987378,,
14937,-4.944566357270815,67.35188606389953,,
14976,-4.4963727962831035,67.0389417024777,,
14989,1.4373102321242914,73.72789292444747,,
15054,-0.13218869925010948,74.5028234166247,,
15184,-0.08216413716319948,74.45899389374274,,
15210,1.3034347097808494,73.70184542086974,,
15223,0.7745087984995916,74.05204187176383,,
15262,2.168456792947836,73.44200667850455,,
15548,,,-20.944440894523087,35.107135938550584
15691,3.8817452379036697,73.2984963471702,,
15743,,,-20.99767692877335,34.6779917681253
15782,2.360505035715178,73.86617179541976,,
15808,-1.5495224566664547,67.26152919105085,,
16042,-3.124628292247653,67.47269801616282,,
16081,-5.962074911147356,65.8351897782609,,
16094,,,-21.57277458912419,34.459989670248724
16159,-7.933583287773654,66.2180038257716,,
16289,,,-21.739131322148243,34.07399525355498
16315,-12.003861382524484,63.171467679221244,,
16328,,,-22.26347743173334,33.85959708502781
16367,,,-22.896335448403665,33.74340765331509
16653,-11.64401697655674,63.37445832108123,,
16796,,,-23.838374881029623,33.96762764121706
16861,-13.119560821703635,63.51170404517586,,
16900,-13.132253998941742,63.52259502056639,,
16913,,,-24.08140419590656,33.644727768276155
16939,,,-24.21161383856702,33.304382743809846
17004,-15.763679388535675,62.808602159259245,,
17173,,,-24.244300114605128,32.96356818191643
17212,,,-24.14099308394019,32.64027934201592
17264,-15.710879986376968,62.76689887719044,,
17290,,,-23.960336745270833,32.5240162301949
17446,,,-24.531875632671944,32.028066477483655
17459,-18.795548143766354,61.36184646330505,,
17667,-19.085271389901173,61.54392346253537,,
17784,-20.04643217889825,61.84685982926499,,
17797,-14.374852669446263,70.06794534635068,,
17849,-17.055753736116458,69.31800510475206,,
17927,-17.91591495528119,68.43708907403038,,
17992,-18.131148487583268,68.44411615407944,,
18031,-18.206144210950004,68.49392935722126,,
18070,-18.10552990149008,68.4208355750685,,
18109,-14.537235953493509,72.66447258724406,,
18161,-14.81820095317671,72.84661405860585,,
18226,-15.658025406135712,73.24387575002939,,
18278,-13.014163958115969,74.60737684943778,,
18382,-9.980679788703565,75.43613607968592,,
18590,-12.89794127599569,74.75279452139627,,
18616,-14.509162145557347,74.97755904499778,,
18759,-14.322434854370076,74.86932785262367,,
18889,-10.733417975448829,76.58404860926741,,
18941,-11.532215211533767,76.97473740648009,,
18954,-11.572714640528721,76.99780381328355,,
19032,-11.592302675464015,77.01200262932595,,
19136,-15.016050617727743,76.0087784690523,,
19214,-17.881972533506634,75.23609436214895,,
19266,-20.309470319445538,74.29297690184947,,
19331,-19.588835066757454,74.00402719094082,,
19383,-18.522431040744124,74.78892826965433,,
19487,-15.718680963131774,76.53711053626047,,
19695,,,-25.136068935726144,31.882695139767034
19721,,,-23.53281500477002,34.80843907245581
19773,-15.90217311241402,76.64945936014355,,
19877,,,-23.31826541895636,35.0178070016415
19955,-15.820592371828097,76.58910344912171,,
20020,,,-22.87966665038497,35.14289842524376
20072,,,-22.336792576202498,34.756788616301634
20254,-17.75352236030827,76.0593158183459,,
20332,,,-24.367911655485003,33.569332041468044
20384,-15.69972826818208,79.09580655111336,,
20423,-10.49197179155628,85.60049132196136,,
20449,-13.670831947896804,79.48624509173743,,
20501,-11.101072463409219,79.53314224478034,,
20605,-11.015865305771294,79.4785653327893,,
20813,-12.019152281384159,79.71546416157577,,
20839,-12.171065269156534,79.81602130578122,,
20891,,,-27.212719208319978,29.954172404407426
20995,-12.248118668354874,79.80218664491221,,
