step,train_return,train_std,test_return,test_std
537,,,,
1201,,,,
1617,,,,
1647,,,,
1660,34.217021199754086,103.9459817349833,,
1689,17.398403041378184,102.07008466160639,,
1756,17.31900521608182,94.49873609553937,,
1785,6.339009988611711,93.04666463428156,,
1793,-2.1511973054733744,90.95265864360807,,
1865,-8.52213192217189,88.37673208440586,,
1926,-13.70737373920934,85.84447265327911,,
1989,-7.1156882523236336,85.04775631665915,,
1997,-1.259186071386287,84.19210388247389,,
2044,3.8753700447230557,83.21496342724545,,
2081,7.2245710046153535,81.36412920503945,,
2088,6.485439449614893,78.83247210412355,,
2107,2.6299558709635917,78.01815456705334,,
2118,3.1116070591926586,75.84602084419537,,
2142,0.2500757041268851,74.81470426193198,,
2155,-3.0125890430750335,74.29423005126557,,
2208,-6.083417970021199,73.79290464781977,,
2302,-6.89277476823409,72.19162797620159,,
2359,-9.680811188257854,71.80562461890649,,
2435,-9.772672930852416,70.2951384683961,,
2464,-12.053265078715421,69.775186461068,,
2654,-14.273075348159146,69.31459181568017,,
2655,-15.682785808189024,68.3976395728948,,
2661,-17.51965926756068,67.83994408606722,,
2765,-18.954251148346994,67.09087098563634,,
3062,-20.471939124487765,66.46761164370963,,
3146,-21.067320234578826,65.46803383680925,,
3259,-19.452125255813073,65.06149760732636,,
3473,-18.733764553050825,64.19687793926012,,
3491,-20.098787910862114,63.73001451963594,,
3565,-21.396513973538998,63.267137060482504,,
3615,-20.310659423599187,62.71213178852621,,
3641,-16.471940456791337,66.00762645707482,,
3758,-17.911812582867274,65.7195423939858,,
3826,-19.192202787047773,65.34990691597531,,
3925,-20.46037309801984,65.01205316820936,,
3976,-21.630241776128713,64.6391813431535,,
4006,-22.76524220030106,64.277208332218,,
4046,-23.82374371959845,63.89471497115443,,
4152,-24.817029100563072,63.4994031893976,,
4227,-24.867335108395146,62.79077706744046,,
4288,-25.71998469516014,62.36735301924591,,
4316,-25.332109948300776,61.75635986958755,,
4455,-24.029193665583932,61.75904458029345,,
4503,-24.997889877647196,61.49293504612646,,
4517,-25.957262319144498,61.24420640329261,,
4567,-31.671287283811324,50.51486482111408,,
4620,-30.714206064760052,50.37169413281807,,
4828,-29.309757635716238,50.361588970000454,,
4909,-30.908877590671526,48.87861353169322,,
4927,-32.387498194090945,48.29823406344978,,
4972,-28.637584812852435,52.578057241020545,,
5033,-27.112608612152,54.92828621078432,,
5055,-26.976436395837485,54.82885376242174,,
5072,-23.47327688990044,57.49426182635602,,
5081,-23.25935033586213,57.3558809814911,,
5084,,,,
5128,-23.239106481361844,57.34112412625468,,
5154,,,,
5157,-26.03830068044208,56.35376923914963,,
5203,-27.183023530449645,54.975706225634525,,
5223,,,,
5274,-29.82404693419346,53.36177525235028,,
5289,,,,
5351,,,,
5388,-32.417186792092615,52.360771596135514,,
5391,-31.687941121777268,52.9931830917117,,
5405,,,,
5414,,,,
5472,,,,
5531,,,,
5536,-31.236949736757126,52.85410672873053,,
5583,,,,
5636,,,,
5694,-32.42792490692307,52.55225148254217,,
5819,-30.72680076548711,53.28671155860907,,
5907,-28.101762631704247,54.746417714290416,,
6000,,,,
6013,-27.65727725306733,54.514467530021314,,
6025,-27.812970047242757,54.51460022983924,,
6066,,,,
6089,-25.851949931612765,54.68844199118278,,
6118,,,,
6124,-26.443173419151634,54.694047281973354,,
6172,-24.740618744308776,54.73662368690925,,
6176,,,,
6189,-23.957742846359942,54.365683923988335,,
6224,-19.649908855787146,60.17018026104136,,
6232,-18.21088937550102,59.87747146313151,,
6241,-16.52840639181334,59.88615050506132,,
6269,-16.546776895714245,59.90099772261234,-18.676008009288235,29.658303038372893
6292,,,-23.74608778416739,29.352018565705027
6305,-15.40094622234343,60.009758257311965,,
6314,-15.233242705472565,60.14968471759627,,
6328,,,-24.74627845891467,27.284904202807596
6331,,,-14.387532991725015,37.4504072242879
6332,,,-11.023521013513584,36.56813659240569
6432,-16.000633775472963,60.14093284981859,,
6500,,,,
6516,,,-10.957293813232177,34.692149354504835
6531,,,-13.883998794462606,34.34804280985003
6545,-14.424178946911127,59.864519792632045,,
6636,,,-11.181918295083465,34.08498208504822
6675,-14.037430076943075,59.59503340336062,,
6828,-14.3732342461719,59.462443635426126,,
6971,-17.182750966511364,56.19461433792673,,
6987,-12.89407151623972,59.96553975005327,,
7001,,,,
7128,-12.580993882387546,59.7181692232687,,
7132,,,-10.945268403939176,32.75805073040984
7169,-9.080172218396344,61.362294812284055,,
7224,-8.46023315731474,60.91455312398704,,
7272,,,-11.77354540590009,31.70739923522723
7293,-8.029106416319843,60.55766591217968,,
7365,-7.455637083640654,60.118552725184784,,
7429,-7.36090922597361,60.02748509923222,,
7455,-6.247690890600442,60.167411267581784,,
7499,,,-4.741537785971539,40.38097396273251
7501,,,,
7512,,,-4.611172226023243,39.101969831851314
7532,,,-3.9528060612357603,38.02578229816234
7537,,,-2.5130069153650174,37.42820284907029
7541,,,-4.337655716994669,37.24336890780724
7547,,,-6.018292671930975,37.03216672211506
7585,-6.091906450476639,60.027368176512624,,
7744,-6.933240557854449,60.33507729870327,,
7763,,,-2.5351007976098727,39.35390717498973
7800,,,-1.6337259923734477,38.67034003773422
7884,,,-1.712705031519654,37.82215283711948
7913,-7.1002692880991205,60.2241057720421,,
8001,,,,
8048,,,1.1789608455466507,39.53770692484857
8078,,,0.03638761440016126,39.14118577975111
8166,-5.712434378912149,59.51959132505763,,
8285,,,1.8416525937220314,39.428196019786625
8295,-4.124545334322,58.75836889170892,,
8443,-3.979152964825092,58.612067591006635,,
8473,-3.178498959896051,58.731931002095834,,
8500,,,,
8673,,,-0.7415256224084469,40.871733002315366
8729,-4.292492071679244,59.09832921149958,,
8812,-4.0181367870172,59.03768317391345,,
8852,-3.9744852568421534,59.0048050927697,,
8880,-6.630720298816847,56.25321978334662,,
9000,,,,
9119,-8.788693892526176,54.4262332037979,,
9286,-7.376927064529817,53.896171240379765,,
9303,-9.995596628923728,51.495722936537426,,
9374,-10.1736986857978,51.66674970905051,,
9500,,,,
9537,-8.563781382627077,51.199393662614156,,
9550,-7.774827982269406,50.47505457274175,,
9553,-7.026117941097193,51.03415263576141,,
9643,-3.3052697844037073,53.64740372337909,,
9682,-0.636514571627972,53.305360944255696,,
9685,-2.0689209168276754,53.375092875143736,,
9883,-2.527673349720903,53.76626258759341,,
10000,,,,
10029,-0.7930060157790875,53.66220825087889,,
10073,-1.9466228941271628,53.52599521092488,,
10085,-3.740193633460981,52.707056840516216,,
10113,-3.205858784339749,52.41790006364052,,
10189,-2.706868187778365,52.26304869863649,,
10269,-3.54187982098672,52.41792347525071,,
10287,,,-2.3110144379786868,40.955425338340284
10300,-1.2554431923324443,55.71233948282032,,
10335,-2.0014714901171904,56.3467521147676,,
10441,-6.628629313056419,51.92857913731579,,
10466,-6.232393234359995,52.089880651775765,,
10489,-7.842190542592532,52.34287607056534,,
10495,-6.749208106277092,51.69609055794945,,
10500,,,,
10509,-8.372740603808307,52.15460240256595,,
10529,-9.934848729750076,51.88117173207823,,
10668,-10.522849576267324,52.31667321199006,,
10773,-12.074121806225818,52.72442838351488,,
10818,-12.410482893930975,52.99390635661693,,
11000,,,,
11004,,,0.9214146939092877,43.72720050703736
11034,-13.526726687786434,53.28868182788029,,
11152,-12.631351402023896,53.5687054809982,,
11195,,,-0.8293616590622096,44.013904386555254
11230,-15.749895679078795,48.72289406142328,,
11336,-13.138797561873695,50.1764927205015,,
11348,-16.42927002667797,47.64394422540679,,
11349,-16.955988980237315,48.01729404305051,,
11352,-17.366503684460184,48.36523462046597,,
11424,,,-1.9403626689392286,43.723705092442096
11502,,,-1.4958141834180907,43.10621923170845
11518,-15.179550428042415,49.76215469514703,,
11554,-12.624930629327155,50.52511388214657,,
11601,,,-2.309279994728062,42.69676720559989
11623,,,-0.001531220280293824,44.1037880283196
11690,,,-1.3348794678325104,44.15896702686924
11848,-13.84192461908722,50.25004662281164,,
11902,-11.039840391432381,51.69001002996818,,
11922,-10.813313916220032,51.545333578404296,,
11937,-9.646783945650379,53.067430053436986,,
11960,,,-2.5543490027677827,44.13497492023909
11999,,,-3.1127227194373037,43.66319155236069
12000,,,,
12112,-10.603782725471538,53.35345266979721,,
12154,-9.349169698999903,54.46518147712368,,
12377,-9.346944943067138,54.463136399690725,,
12500,,,,
12522,,,-4.150554874777601,43.54487865262471
12565,,,-3.7149513682004476,43.06678042656048
12572,-11.14239170438527,54.77281067373791,,
12584,-10.25290500860153,54.479257049752405,,
13001,,,,
13072,-9.059020749173717,55.114355456256696,,
13117,-8.556253055912814,54.87682296383107,,
13147,-8.936542854365543,54.96525748613263,,
13174,-9.97984138913956,55.55865777298666,,
13197,-9.21651665838407,56.04505308768398,,
13248,-4.989379770368769,62.257557435373606,,
13291,-3.662633657262333,61.68863595959137,,
13349,-4.858107173676796,61.87590705407531,,
13459,-3.088791047329412,62.24900429674206,,
13502,,,,
13647,-4.621649715262363,61.88467675313669,,
13655,-8.33687896572747,59.54630907396206,,
13675,-9.877541279063088,58.80469364612135,,
13740,-6.4018951123159376,61.98547403826685,,
13760,-4.206479691530294,62.0118103630642,,
13821,-4.9593323736144015,61.71675203151022,,
13876,-4.897494788781726,61.69930771185712,,
13894,-3.1879419736691,62.34297445810229,,
13904,-2.7484734407381044,62.3105110049725,,
13946,-1.8421089930508707,62.575121851878734,,
13984,-1.1216833713037726,62.1157037413702,,
13998,1.9724436200762554,65.98113326411078,,
14000,,,,
14017,-2.0905636801166123,64.03450141733796,,
14063,,,-5.104257069343686,43.40110056000618
14116,2.061445366571278,66.3207274719446,,
14247,2.5520027078220506,65.88775684457106,,
14269,0.7130044069017785,66.52550662029556,,
14412,1.196570920564776,66.2023160724128,,
14448,,,-6.267937513076338,43.495733112850495
14498,1.4717385323825152,66.18066043076013,,
14500,,,,
14614,,,-6.127651399565893,42.984194230596145
14630,,,-6.377798230105785,42.51235871754736
14654,5.697461039705281,68.64075718901552,,
14668,,,-5.5793979191192005,42.35133623077672
14710,5.660039488868783,68.66567588548426,,
14757,7.084148651397215,67.95088931429737,,
14960,9.125085290186354,67.31820134811335,,
14974,9.8435537902007,66.7337617173272,,
15000,,,,
15132,11.614155899046692,66.16428426167053,,
15165,9.785302617900598,66.99947339344264,-5.80935987446338,41.90589385627822
15187,,,-5.61276378306646,41.46886806182605
15201,,,-2.49680631673396,46.148685151761114
15213,,,-2.7423649515668083,45.696459627505554
15250,9.05905689188728,67.43444797316891,,
15279,,,-1.1112742383519325,46.61815862000872
15296,,,-1.4266205417597289,46.20238500467765
15301,,,-2.7912307458396732,46.41104254435889
15308,8.90017972224177,67.28016346261781,,
15351,,,-3.0546277525863403,46.58226549362576
15500,,,,
15610,9.258398418853883,66.96248344919718,,
15660,11.713003643119887,66.48850429069928,,
15666,15.23873740778344,66.82690471252748,,
15731,13.686526402309456,66.44319277489156,,
15768,15.569486562079682,69.14797406392559,,
15848,15.811095651238993,69.00134768354361,,
15853,13.992731720350346,68.38076794060909,,
15871,,,-3.0255570017354336,46.55023868806361
16000,,,,
16053,,,-3.0599872568495528,46.5447615326582
16218,17.55783970406806,70.1880190277272,,
16276,,,-0.36941962458464755,48.084788054550174
16282,17.56825857209009,70.19839145916218,,
16300,,,0.011855420321684492,47.7714682131656
16333,,,1.8943491404668216,48.373032031123856
16447,18.382833612767314,69.64426878604547,,
16483,15.721278145360646,70.19365484125068,,
16496,15.624950639362675,70.2998451596966,,
16500,,,,
