step,mode,ic_seed,reward,cum_reward,dose,cum_dose,number_tumor,action_dose
54,POMDP,1000,-0.0019211779015585048,20.830967725907417,0.0009605889507792524,0.13211561278030584,90,0.06461995840072632
55,POMDP,1000,-0.0019211779015585048,20.82904654800586,0.0009605889507792524,0.1330762017310851,90,0.06461995840072632
56,POMDP,1000,-0.7434738915902896,20.085572656415568,0.0009605889507792524,0.13403679068186433,91,0.06461995840072632
57,POMDP,1000,-0.0021029738101589197,20.083469682605408,0.0010514869050794599,0.13508827758694378,91,0.06731212139129639
58,POMDP,1000,-0.0021029738101589197,20.081366708795247,0.0010514869050794599,0.13613976449202322,91,0.06731212139129639
59,POMDP,1000,-0.0021029738101589197,20.079263734985087,0.0010514869050794599,0.13719125139710267,91,0.06731212139129639
60,POMDP,1000,-1.4689105393483084,18.61035319563678,0.0010514869050794599,0.13824273830218212,93,0.06731212139129639
61,POMDP,1000,1.4329010254082748,20.043254221045053,0.001181145704312179,0.1394238840064943,91,0.07324948906898499
62,POMDP,1000,0.7313008089589158,20.77455503000397,0.0010514869050794599,0.14047537091157375,90,0.06731212139129639
63,POMDP,1000,1.4811842494759038,22.255739279479876,0.0009605889507792524,0.141435959862353,88,0.06461995840072632
64,POMDP,1000,-0.7601685660311008,21.495570713448775,0.0008811907883584274,0.14231715065071143,89,0.0603007972240448
65,POMDP,1000,-0.0018870731420077254,21.493683640306767,0.0009435365710038627,0.14326068722171528,89,0.06241494417190552
66,POMDP,1000,-0.0018870731420077254,21.49179656716476,0.0009435365710038627,0.14420422379271913,89,0.06241494417190552
67,POMDP,1000,-0.0018870731420077254,21.48990949402275,0.0009435365710038627,0.14514776036372298,89,0.06241494417190552
68,POMDP,1000,-0.0018870731420077254,21.488022420880743,0.0009435365710038627,0.14609129693472683,89,0.06241494417190552
69,POMDP,1000,-0.7517718397935337,20.73625058108721,0.0009435365710038627,0.14703483350573068,90,0.06241494417190552
70,POMDP,1000,-0.0019211779015585048,20.73432940318565,0.0009605889507792524,0.14799542245650993,90,0.06461995840072632
71,POMDP,1000,-1.4850266052790206,19.24930279790663,0.0009605889507792524,0.14895601140728917,92,0.06461995840072632
72,POMDP,1000,0.7232731406843155,19.972575938590946,0.0010794309186346737,0.15003544232592383,91,0.0702337920665741
73,POMDP,1000,-0.0021029738101589197,19.970472964780786,0.0010514869050794599,0.15108692923100328,91,0.06731212139129639
74,POMDP,1000,-1.4689105393483084,18.50156242543248,0.0010514869050794599,0.15213841613608273,93,0.06731212139129639
75,POMDP,1000,-0.7199939498170739,17.781568475615405,0.001181145704312179,0.1533195618403949,94,0.07324948906898499
76,POMDP,1000,-0.002467501791216138,17.77910097382419,0.001233750895608069,0.15455331273600298,94,0.07533472776412964
77,POMDP,1000,-0.002467501791216138,17.776633472032973,0.001233750895608069,0.15578706363161104,94,0.07533472776412964
78,POMDP,1000,-0.002467501791216138,17.774165970241757,0.001233750895608069,0.1570208145272191,94,0.07533472776412964
79,POMDP,1000,-0.7124647808548948,17.061701189386863,0.001233750895608069,0.15825456542282718,95,0.07533472776412964
80,POMDP,1000,-0.0025285174096372513,17.059172671977226,0.0012642587048186256,0.15951882412764581,95,0.07719758152961731
81,POMDP,1000,-0.0025285174096372513,17.05664415456759,0.0012642587048186256,0.16078308283246445,95,0.07719758152961731
82,POMDP,1000,-0.0025285174096372513,17.054115637157953,0.0012642587048186256,0.1620473415372831,95,0.07719758152961731
83,POMDP,1000,0.6999951060849501,17.754110743242904,0.0012642587048186256,0.16331160024210173,94,0.07719758152961731
84,POMDP,1000,-0.002467501791216138,17.75164324145169,0.001233750895608069,0.1645453511377098,94,0.07533472776412964
85,POMDP,1000,1.4175270563361413,19.16917029778783,0.001233750895608069,0.16577910203331786,92,0.07533472776412964
86,POMDP,1000,-0.7275908643588541,18.441579433428974,0.0010794309186346737,0.16685853295195252,93,0.0702337920665741
87,POMDP,1000,-1.4376256082255234,17.00395382520345,0.001181145704312179,0.1680396786562647,95,0.07324948906898499
88,POMDP,1000,-0.7050521409042245,16.298901684299224,0.0012642587048186256,0.16930393736108335,96,0.07719758152961731
89,POMDP,1000,-0.0026665908859610466,16.296235093413262,0.0013332954429805233,0.17063723280406387,96,0.07898283004760742
90,POMDP,1000,-0.0026665908859610466,16.2935685025273,0.0013332954429805233,0.1719705282470444,96,0.07898283004760742
91,POMDP,1000,0.6925390781972245,16.986107580724525,0.0013332954429805233,0.17330382369002492,95,0.07898283004760742
92,POMDP,1000,-0.0025285174096372513,16.983579063314888,0.0012642587048186256,0.17456808239484356,95,0.07719758152961731
93,POMDP,1000,-0.0025285174096372513,16.98105054590525,0.0012642587048186256,0.1758323410996622,95,0.07719758152961731
94,POMDP,1000,-0.0025285174096372513,16.978522028495615,0.0012642587048186256,0.17709659980448084,95,0.07719758152961731
95,POMDP,1000,-0.0025285174096372513,16.975993511085978,0.0012642587048186256,0.17836085850929947,95,0.07719758152961731
96,POMDP,1000,-0.0025285174096372513,16.97346499367634,0.0012642587048186256,0.1796251172141181,95,0.07719758152961731
97,POMDP,1000,-0.0025285174096372513,16.970936476266704,0.0012642587048186256,0.18088937591893675,95,0.07719758152961731
98,POMDP,1000,-0.0025285174096372513,16.968407958857068,0.0012642587048186256,0.1821536346237554,95,0.07719758152961731
99,POMDP,1000,-0.0025285174096372513,16.96587944144743,0.0012642587048186256,0.18341789332857403,95,0.07719758152961731
100,POMDP,1000,-0.0025285174096372513,16.963350924037794,0.0012642587048186256,0.18468215203339267,95,0.07719758152961731
101,POMDP,1000,-0.0025285174096372513,16.960822406628157,0.0012642587048186256,0.1859464107382113,95,0.07719758152961731
102,POMDP,1000,0.6999951060849501,17.66081751271311,0.0012642587048186256,0.18721066944302994,94,0.07719758152961731
103,POMDP,1000,-0.002467501791216138,17.658350010921893,0.001233750895608069,0.188444420338638,94,0.07533472776412964
104,POMDP,1000,-0.002467501791216138,17.655882509130677,0.001233750895608069,0.18967817123424607,94,0.07533472776412964
105,POMDP,1000,-0.002467501791216138,17.65341500733946,0.001233750895608069,0.19091192212985414,94,0.07533472776412964
106,POMDP,1000,-0.002467501791216138,17.650947505548245,0.001233750895608069,0.1921456730254622,94,0.07533472776412964
107,POMDP,1000,0.7075297772724626,18.358477282820708,0.001233750895608069,0.19337942392107027,93,0.07533472776412964
108,POMDP,1000,-0.002362291408624358,18.356114991412085,0.001181145704312179,0.19456056962538246,93,0.07324948906898499
109,POMDP,1000,0.7152693669998252,19.07138435841191,0.001181145704312179,0.19574171532969464,92,0.07324948906898499
110,POMDP,1000,-0.0021588618372693474,19.06922549657464,0.0010794309186346737,0.1968211462483293,92,0.0702337920665741
111,POMDP,1000,-0.7275908643588541,18.341634632215783,0.0010794309186346737,0.19790057716696396,93,0.0702337920665741
112,POMDP,1000,-0.7199939498170739,17.62164068239871,0.001181145704312179,0.19908172287127615,94,0.07324948906898499
113,POMDP,1000,0.7075297772724626,18.32917045967117,0.001233750895608069,0.20031547376688422,93,0.07533472776412964
114,POMDP,1000,0.7152693669998252,19.044439826670995,0.001181145704312179,0.2014966194711964,92,0.07324948906898499
115,POMDP,1000,-0.7275908643588541,18.31684896231214,0.0010794309186346737,0.20257605038983106,93,0.0702337920665741
116,POMDP,1000,-0.002362291408624358,18.314486670903516,0.001181145704312179,0.20375719609414325,93,0.07324948906898499
117,POMDP,1000,0.7152693669998252,19.02975603790334,0.001181145704312179,0.20493834179845544,92,0.07324948906898499
118,POMDP,1000,-0.7275908643588541,18.302165173544484,0.0010794309186346737,0.2060177727170901,93,0.0702337920665741
119,POMDP,1000,0.7152693669998252,19.017434540544308,0.001181145704312179,0.20719891842140228,92,0.07324948906898499
120,POMDP,1000,0.7232731406843155,19.740707681228624,0.0010794309186346737,0.20827834934003694,91,0.0702337920665741
121,POMDP,1000,-0.7355067565792336,19.00520092464939,0.0010514869050794599,0.2093298362451164,92,0.06731212139129639
122,POMDP,1000,0.7232731406843155,19.728474065333707,0.0010794309186346737,0.21040926716375105,91,0.0702337920665741
123,POMDP,1000,-0.0021029738101589197,19.726371091523546,0.0010514869050794599,0.2114607540688305,91,0.06731212139129639
124,POMDP,1000,-0.0021029738101589197,19.724268117713386,0.0010514869050794599,0.21251224097390994,91,0.06731212139129639
125,POMDP,1000,-0.7355067565792336,18.988761361134152,0.0010514869050794599,0.2135637278789894,92,0.06731212139129639
126,POMDP,1000,-0.7275908643588541,18.261170496775296,0.0010794309186346737,0.21464315879762405,93,0.0702337920665741
127,POMDP,1000,-0.002362291408624358,18.258808205366673,0.001181145704312179,0.21582430450193624,93,0.07324948906898499
128,POMDP,1000,-0.002362291408624358,18.25644591395805,0.001181145704312179,0.21700545020624842,93,0.07324948906898499
129,POMDP,1000,-0.002362291408624358,18.254083622549427,0.001181145704312179,0.2181865959105606,93,0.07324948906898499
130,POMDP,1000,-0.002362291408624358,18.251721331140804,0.001181145704312179,0.2193677416148728,93,0.07324948906898499
131,POMDP,1000,1.4329010254082748,19.684622356549077,0.001181145704312179,0.22054888731918498,91,0.07324948906898499
132,POMDP,1000,-0.0021029738101589197,19.682519382738917,0.0010514869050794599,0.22160037422426443,91,0.06731212139129639
133,POMDP,1000,-0.7355067565792336,18.947012626159683,0.0010514869050794599,0.22265186112934388,92,0.06731212139129639
134,POMDP,1000,-0.0021588618372693474,18.944853764322414,0.0010794309186346737,0.22373129204797854,92,0.0702337920665741
135,POMDP,1000,-0.0021588618372693474,18.942694902485144,0.0010794309186346737,0.2248107229666132,92,0.0702337920665741
136,POMDP,1000,-0.0021588618372693474,18.940536040647874,0.0010794309186346737,0.22589015388524786,92,0.0702337920665741
137,POMDP,1000,-0.0021588618372693474,18.938377178810605,0.0010794309186346737,0.22696958480388252,92,0.0702337920665741
138,POMDP,1000,-0.0021588618372693474,18.936218316973335,0.0010794309186346737,0.22804901572251718,92,0.0702337920665741
139,POMDP,1000,-0.0021588618372693474,18.934059455136065,0.0010794309186346737,0.22912844664115184,92,0.0702337920665741
140,POMDP,1000,-0.0021588618372693474,18.931900593298796,0.0010794309186346737,0.2302078775597865,92,0.0702337920665741
141,POMDP,1000,0.7232731406843155,19.655173733983112,0.0010794309186346737,0.23128730847842116,91,0.0702337920665741
142,POMDP,1000,-0.0021029738101589197,19.65307076017295,0.0010514869050794599,0.2323387953835006,91,0.06731212139129639
143,POMDP,1000,-0.0021029738101589197,19.65096778636279,0.0010514869050794599,0.23339028228858005,91,0.06731212139129639
144,POMDP,1000,-0.0021029738101589197,19.64886481255263,0.0010514869050794599,0.2344417691936595,91,0.06731212139129639
145,POMDP,1000,0.7313008089589158,20.380165621511548,0.0010514869050794599,0.23549325609873895,90,0.06731212139129639
146,POMDP,1000,-0.0019211779015585048,20.37824444360999,0.0009605889507792524,0.2364538450495182,90,0.06461995840072632
147,POMDP,1000,-0.0019211779015585048,20.376323265708432,0.0009605889507792524,0.23741443400029744,90,0.06461995840072632
148,POMDP,1000,-0.0019211779015585048,20.374402087806875,0.0009605889507792524,0.23837502295107668,90,0.06461995840072632
149,POMDP,1000,-1.4850266052790206,18.889375482527853,0.0009605889507792524,0.23933561190185593,92,0.06461995840072632
150,POMDP,1000,-0.0021588618372693474,18.887216620690584,0.0010794309186346737,0.2404150428204906,92,0.0702337920665741
151,POMDP,1000,-0.0021588618372693474,18.885057758853314,0.0010794309186346737,0.24149447373912525,92,0.0702337920665741
152,POMDP,1000,0.7232731406843155,19.60833089953763,0.0010794309186346737,0.2425739046577599,91,0.0702337920665741
153,POMDP,1000,-0.0021029738101589197,19.60622792572747,0.0010514869050794599,0.24362539156283936,91,0.06731212139129639
154,POMDP,1000,-0.0021029738101589197,19.60412495191731,0.0010514869050794599,0.2446768784679188,91,0.06731212139129639
155,POMDP,1000,-0.0021029738101589197,19.60202197810715,0.0010514869050794599,0.24572836537299825,91,0.06731212139129639
156,POMDP,1000,-0.0021029738101589197,19.59991900429699,0.0010514869050794599,0.2467798522780777,91,0.06731212139129639
157,POMDP,1000,-0.7355067565792336,18.864412247717755,0.0010514869050794599,0.24783133918315714,92,0.06731212139129639
158,POMDP,1000,-0.0021588618372693474,18.862253385880486,0.0010794309186346737,0.2489107701017918,92,0.0702337920665741
159,POMDP,1000,-1.453022866880439,17.409230519000047,0.0010794309186346737,0.24999020102042646,94,0.0702337920665741
160,POMDP,1000,-0.7124647808548948,16.696765738145153,0.001233750895608069,0.2512239519160345,95,0.07533472776412964
161,POMDP,1000,-0.0025285174096372513,16.694237220735516,0.0012642587048186256,0.25248821062085314,95,0.07719758152961731
162,POMDP,1000,-0.0025285174096372513,16.69170870332588,0.0012642587048186256,0.25375246932567175,95,0.07719758152961731
163,POMDP,1000,-1.4075757643988118,15.284132938927067,0.0012642587048186256,0.25501672803049036,97,0.07719758152961731
164,POMDP,1000,-0.002809572517196067,15.281323366409872,0.0014047862585980335,0.2564215142890884,97,0.08080574870109558
165,POMDP,1000,-0.002809572517196067,15.278513793892676,0.0014047862585980335,0.2578263005476864,97,0.08080574870109558
166,POMDP,1000,-0.002809572517196067,15.27570422137548,0.0014047862585980335,0.2592310868062844,97,0.08080574870109558
167,POMDP,1000,0.6852290278125546,15.960933249188034,0.0014047862585980335,0.26063587306488245,96,0.08080574870109558
168,POMDP,1000,0.6925390781972245,16.65347232738526,0.0013332954429805233,0.26196916850786295,95,0.07898283004760742
169,POMDP,1000,-0.0025285174096372513,16.650943809975622,0.0012642587048186256,0.26323342721268156,95,0.07719758152961731
170,POMDP,1000,-0.0025285174096372513,16.648415292565986,0.0012642587048186256,0.26449768591750017,95,0.07719758152961731
171,POMDP,1000,-0.7050521409042245,15.94336315166176,0.0012642587048186256,0.2657619446223188,96,0.07719758152961731
172,POMDP,1000,-0.0026665908859610466,15.9406965607758,0.0013332954429805233,0.2670952400652993,96,0.07898283004760742
173,POMDP,1000,-0.6978722599691465,15.242824300806653,0.0013332954429805233,0.2684285355082798,97,0.07898283004760742
174,POMDP,1000,-0.6908481728469467,14.551976127959707,0.0014047862585980335,0.2698333217668778,98,0.08080574870109558
175,POMDP,1000,0.6781326652800652,15.230108793239772,0.0014425665027520374,0.27127588826962984,97,0.08297893404960632
176,POMDP,1000,-0.002809572517196067,15.227299220722577,0.0014047862585980335,0.27268067452822786,97,0.08080574870109558
177,POMDP,1000,-0.002809572517196067,15.224489648205381,0.0014047862585980335,0.2740854607868259,97,0.08080574870109558
178,POMDP,1000,-0.002809572517196067,15.221680075688186,0.0014047862585980335,0.2754902470454239,97,0.08080574870109558
179,POMDP,1000,-0.002809572517196067,15.21887050317099,0.0014047862585980335,0.27689503330402193,97,0.08080574870109558
180,POMDP,1000,-0.002809572517196067,15.216060930653795,0.0014047862585980335,0.27829981956261995,97,0.08080574870109558
181,POMDP,1000,-0.002809572517196067,15.2132513581366,0.0014047862585980335,0.279704605821218,97,0.08080574870109558
182,POMDP,1000,-0.002809572517196067,15.210441785619404,0.0014047862585980335,0.281109392079816,97,0.08080574870109558
183,POMDP,1000,-0.6908481728469467,14.519593612772457,0.0014047862585980335,0.282514178338414,98,0.08080574870109558
184,POMDP,1000,-0.6839029312910734,13.835690681481385,0.0014425665027520374,0.28395674484116606,99,0.08297893404960632
185,POMDP,1000,-0.0031267412665749892,13.83256394021481,0.0015633706332874946,0.28552011547445355,99,0.08618080615997314
186,POMDP,1000,-0.0031267412665749892,13.829437198948234,0.0015633706332874946,0.28708348610774104,99,0.08618080615997314
187,POMDP,1000,-0.0031267412665749892,13.82631045768166,0.0015633706332874946,0.2886468567410285,99,0.08618080615997314
188,POMDP,1000,-0.0031267412665749892,13.823183716415084,0.0015633706332874946,0.290210227374316,99,0.08618080615997314
189,POMDP,1000,0.6710120893595442,14.494195805774629,0.0015633706332874946,0.2917735980076035,98,0.08618080615997314
190,POMDP,1000,-0.002885133005504075,14.491310672769124,0.0014425665027520374,0.29321616451035554,98,0.08297893404960632
191,POMDP,1000,-0.002885133005504075,14.48842553976362,0.0014425665027520374,0.2946587310131076,98,0.08297893404960632
192,POMDP,1000,-0.002885133005504075,14.485540406758115,0.0014425665027520374,0.2961012975158596,98,0.08297893404960632
193,POMDP,1000,-0.002885133005504075,14.482655273752611,0.0014425665027520374,0.29754386401861166,98,0.08297893404960632
194,POMDP,1000,-0.002885133005504075,14.479770140747107,0.0014425665027520374,0.2989864305213637,98,0.08297893404960632
195,POMDP,1000,-0.002885133005504075,14.476885007741602,0.0014425665027520374,0.30042899702411574,98,0.08297893404960632
196,POMDP,1000,-0.6839029312910734,13.792982076450528,0.0014425665027520374,0.3018715635268678,99,0.08297893404960632
197,POMDP,1000,-0.0031267412665749892,13.789855335183953,0.0015633706332874946,0.30343493416015527,99,0.08618080615997314
198,POMDP,1000,-0.0031267412665749892,13.786728593917378,0.0015633706332874946,0.30499830479344275,99,0.08618080615997314
199,POMDP,1000,-0.6772655718926941,13.109463022024684,0.0015633706332874946,0.30656167542673024,100,0.08618080615997314
200,POMDP,1000,-0.003178449745110944,13.106284572279574,0.001589224872555472,0.3081509002992857,100,0.09010905027389526
201,POMDP,1000,-0.003178449745110944,13.103106122534463,0.001589224872555472,0.3097401251718412,100,0.09010905027389526
202,POMDP,1000,-0.003178449745110944,13.099927672789352,0.001589224872555472,0.31132935004439666,100,0.09010905027389526
203,POMDP,1000,-0.003178449745110944,13.096749223044242,0.001589224872555472,0.31291857491695213,100,0.09010905027389526
204,POMDP,1000,-0.003178449745110944,13.093570773299131,0.001589224872555472,0.3145077997895076,100,0.09010905027389526
205,POMDP,1000,-0.670575892064969,12.422994881234162,0.001589224872555472,0.3160970246620631,101,0.09010905027389526
206,POMDP,1000,-0.6642518872872386,11.758742993946923,0.001731170217947024,0.3178281948800101,102,0.0904080867767334
207,POMDP,1000,-0.00348283489755432,11.755260159049369,0.00174141744877716,0.3195696123287872,102,0.08748969435691833
208,POMDP,1000,-1.3121052708188445,10.443154888230524,0.00174141744877716,0.32131102977756437,104,0.08748969435691833
209,POMDP,1000,-1.28705631330629,9.156098574924233,0.0017998467302046065,0.323110876507769,106,0.08026507496833801
210,POMDP,1000,0.6269036732569323,9.783002248181164,0.001358277673353684,0.32446915418112265,105,0.05990004539489746
211,POMDP,1000,-0.6388302780469481,9.144171970134217,0.0016068331568749913,0.32607598733799764,106,0.07247182726860046
212,POMDP,1000,-0.002716555346707368,9.14145541478751,0.001358277673353684,0.3274342650113513,106,0.05990004539489746
213,POMDP,1000,-0.632336783950347,8.509118630837163,0.001358277673353684,0.328792542684705,107,0.05990004539489746
214,POMDP,1000,-0.0021002872460553434,8.507018343591108,0.0010501436230276717,0.32984268630773267,107,0.047908276319503784
215,POMDP,1000,-0.0021002872460553434,8.504918056345053,0.0010501436230276717,0.33089282993076036,107,0.047908276319503784
216,POMDP,1000,1.2453715675574175,9.750289623902471,0.0010501436230276717,0.33194297355378805,105,0.047908276319503784
217,POMDP,1000,-1.9100635015133445,7.840226122389127,0.0016068331568749913,0.33354980671066303,108,0.07247182726860046
218,POMDP,1000,-0.001814157393934385,7.838411964995192,0.0009070786969671925,0.33445688540763024,108,0.042355239391326904
219,POMDP,1000,-0.001814157393934385,7.836597807601257,0.0009070786969671925,0.33536396410459746,108,0.042355239391326904
220,POMDP,1000,-0.001814157393934385,7.8347836502073225,0.0009070786969671925,0.33627104280156467,108,0.042355239391326904
221,POMDP,1000,-0.001814157393934385,7.832969492813388,0.0009070786969671925,0.3371781214985319,108,0.042355239391326904
222,POMDP,1000,-0.001814157393934385,7.831155335419453,0.0009070786969671925,0.3380852001954991,108,0.042355239391326904
223,POMDP,1000,-0.6197747521345437,7.211380583284909,0.0009070786969671925,0.3389922788924663,109,0.042355239391326904
224,POMDP,1000,-0.0018374263924896403,7.20954315689242,0.0009187131962448201,0.3399109920887111,109,0.04340919852256775
225,POMDP,1000,-0.0018374263924896403,7.207705730499931,0.0009187131962448201,0.34082970528495593,109,0.04340919852256775
226,POMDP,1000,-0.0018374263924896403,7.205868304107441,0.0009187131962448201,0.34174841848120074,109,0.04340919852256775
227,POMDP,1000,1.222745036579727,8.428613340687168,0.0009187131962448201,0.34266713167744556,107,0.04340919852256775
228,POMDP,1000,-0.0021002872460553434,8.426513053441113,0.0010501436230276717,0.34371727530047325,107,0.047908276319503784
229,POMDP,1000,-0.6258362146477918,7.800676838793321,0.0010501436230276717,0.34476741892350093,108,0.047908276319503784
230,POMDP,1000,-0.001814157393934385,7.798862681399386,0.0009070786969671925,0.34567449762046815,108,0.042355239391326904
231,POMDP,1000,-0.001814157393934385,7.797048524005452,0.0009070786969671925,0.34658157631743536,108,0.042355239391326904
232,POMDP,1000,-0.001814157393934385,7.795234366611517,0.0009070786969671925,0.34748865501440257,108,0.042355239391326904
233,POMDP,1000,-1.2377353468751529,6.557499019736364,0.0009070786969671925,0.3483957337113698,110,0.042355239391326904
234,POMDP,1000,-1.8222646797511055,4.735234339985258,0.001044918530291891,0.34944065224166165,113,0.04712820053100586
235,POMDP,1000,0.586127204701728,5.321361544686986,0.0022450004455333815,0.35168565268719504,112,0.09479156136512756
236,POMDP,1000,0.5924347775909018,5.9137963222778875,0.0017278979544857042,0.35341355064168073,111,0.0685802698135376
237,POMDP,1000,-0.00254980771119302,5.911246514566694,0.00127490385559651,0.35468845449727726,111,0.05326414108276367
238,POMDP,1000,-0.00254980771119302,5.908696706855501,0.00127490385559651,0.3559633583528738,111,0.05326414108276367
