step,mode,ic_seed,reward,cum_reward,dose,cum_dose,number_tumor,action_dose
27,S3s,1000,0.6764291648766025,19.714753820588754,0.0284873089462361,0.6981354249187488,90,0.5333307981491089
28,S3s,1000,1.4107176812455826,21.125471501834337,0.03619387306593984,0.7343292979846886,88,0.7255226373672485
29,S3s,1000,0.6852249591854249,21.810696461019763,0.03659061263447956,0.7709199106191682,87,0.764358639717102
30,S3s,1000,-0.06811460580054504,21.742581855219218,0.03405730290027252,0.8049772135194407,87,0.7594013214111328
31,S3s,1000,2.240036394102577,23.982618249321796,0.03066704832777685,0.8356442618472176,84,0.687669575214386
32,S3s,1000,-0.060352489791489515,23.922265759530305,0.030176244895744758,0.8658205067429624,84,0.7485594749450684
33,S3s,1000,3.1200146200636976,27.042280379594004,0.029034219301146386,0.8948547260441088,80,0.748291015625
34,S3s,1000,1.615114353625852,28.657394733219856,0.02668962608689654,0.9215443521310053,78,0.7015306353569031
35,S3s,1000,-0.9182339099255619,27.739160823294295,0.031298081680820704,0.952842433811826,79,0.8748034238815308
36,S3s,1000,-0.01961038804348604,27.71955043525081,0.00980519402174302,0.962647627833569,79,0.32703205943107605
37,S3s,1000,4.182238299506709,31.901788734757517,0.02089807277784206,0.9835457006114111,74,0.8052859306335449
38,S3s,1000,-0.014203767267094058,31.887584967490422,0.007101883633547029,0.9906475842449581,74,0.420707106590271
39,S3s,1000,-0.019454593651238843,31.868130373839183,0.009727296825619422,1.0003748810705775,74,0.5217248797416687
40,S3s,1000,-0.019128025794515804,31.849002348044667,0.009564012897257902,1.0099388939678353,74,0.4686366319656372
41,S3s,1000,-0.9204495849677538,30.928552763076915,0.009280574700189016,1.0192194686680243,75,0.47837144136428833
42,S3s,1000,1.7586712220193923,32.68722398509631,0.010527645416781174,1.0297471140848053,73,0.46948567032814026
43,S3s,1000,0.8991943288661303,33.58641831396244,0.007524371402454064,1.0372714854872593,72,0.4090990424156189
44,S3s,1000,-0.01385091622490281,33.57256739773754,0.006925458112451405,1.0441969435997107,72,0.398364394903183
45,S3s,1000,2.7666892678210147,36.33925666555855,0.0070667042558635925,1.0512636478555744,69,0.38421574234962463
46,S3s,1000,-0.9774501749413486,35.361806490617205,0.005103752456284434,1.0563674003118588,70,0.33761322498321533
47,S3s,1000,-0.01055307426149883,35.3512534163557,0.005276537130749415,1.0616439374426083,70,0.33242183923721313
48,S3s,1000,-0.9632897322975472,34.38796368405816,0.0049324073488750154,1.0665763447914833,71,0.310741662979126
49,S3s,1000,-0.007576081037341152,34.380387603020814,0.003788040518670576,1.0703643853101539,71,0.23491770029067993
50,S3s,1000,-0.9478502790255015,33.43253732399531,0.003926940695949332,1.074291326006103,72,0.23615193367004395
51,S3s,1000,-0.008370150964726847,33.42416717303058,0.004185075482363423,1.0784764014884665,72,0.2372937798500061
52,S3s,1000,0.920459107178867,34.34462628020945,0.0032408924660234555,1.08171729395449,71,0.18916326761245728
53,S3s,1000,-0.005086107859535823,34.33954017234991,0.0025430539297679115,1.0842603478842578,71,0.16021239757537842
54,S3s,1000,-0.9451637885079065,33.39437638384201,0.002583695437151889,1.0868440433214097,72,0.16539818048477173
55,S3s,1000,0.9209090806483154,34.31528546449032,0.0030159057312992062,1.089859949052709,71,0.17603132128715515
56,S3s,1000,-0.003961074199085423,34.31132439029124,0.0019805370995427114,1.0918404861522517,71,0.11910229921340942
