step,train_return,train_std,test_return,test_std
1212,,,,
1454,,,,
1556,,,,
1613,,,,
1645,-36.115679281181244,56.696502211535055,,
1681,-26.083517687620468,56.408915965315984,,
1736,-15.715763151674281,58.07186291291291,,
1973,-18.81994531194413,54.938604210455644,,
2010,-19.914789281146383,51.88909868337949,,
2038,-4.291953902843446,67.96975484194519,,
2115,-9.38932114044075,66.7812048516263,,
2124,-7.468413629305925,64.25475821793263,,
2138,-5.636698809859666,62.059212045237835,,
2166,-2.7772212688987272,60.6839816147713,,
2170,-7.259096081165906,60.977564797555914,,
2174,-9.891904610455065,59.915333236815,,
2213,-7.350848711981084,59.008398710089665,,
2239,-6.270039438931423,57.518742118988584,,
2273,-4.896261057174392,56.287208903855614,,
2295,-8.078262670620083,56.58811662326656,,
2410,-10.817721423534957,56.5669621094435,,
2560,-11.743205891061537,55.42888899750332,,
2625,-13.153395362420483,54.61255117707656,,
2633,-15.515514084154995,54.649698474258344,,
2681,-16.811358155091725,53.920562368567936,,
2770,-18.864529958283182,53.860846542909115,,
2863,-20.343892701154033,53.38958750752357,,
2954,-21.705960111982,52.90309522188203,,
3100,-22.179393952549727,52.043301238384245,,
3256,-20.92687234400324,51.61121194094006,,
3306,-19.119302706889492,51.72823287699751,,
3315,-20.613320964097724,51.588621020752974,,
3413,-20.225411222405043,50.84833262431949,,
3444,-21.55865199083481,50.67707348969323,,
3780,-23.090078330112178,50.739813538467224,,
3795,-21.496323441499527,50.91086234778266,,
4026,-21.91492524081834,50.280933887199645,,
4036,-23.246300735080503,50.27152482655451,,
4141,-20.220341369147206,53.01292181703991,,
4154,-20.935665714482447,52.536335049489686,,
4266,-22.204292803362343,52.50832689131639,,
4330,-21.742536529082262,51.96364639992544,,
4414,-19.880022353094606,52.75529358121012,,
4433,-18.880638576221042,52.562489210083484,,
4440,-19.96983399694201,52.474933351711414,,
4535,-20.98882215416535,52.349618094125645,,
4549,-21.961191869705193,52.207925717485026,,
4616,-17.21322665490253,61.06072330872025,,
4661,-17.774828328490997,60.559565063543566,,
4715,-16.116665705683186,61.06420689055105,,
4784,-16.19273566027497,61.12563950868595,,
4796,-16.22624729199897,61.15333560004194,,
4914,-14.494322031189576,60.92439125990626,,
4999,-17.342407221945724,59.8901454294956,,
5045,-15.441559482384156,59.96421825211338,,
5088,-17.35245408566208,60.196338328556195,,
5110,-18.62289901838876,59.501832309762065,,
5113,-19.251444283692923,59.8948228782568,,
5147,-20.058394118091424,60.28684234698508,,
5174,-23.61261279344787,56.05295833524089,,
5183,-23.82221247236345,56.20936348488606,,
5321,-25.435750122374024,56.26811923024695,,
5429,-27.140537475714872,56.2677453876057,,
5485,-29.212262862760635,55.869453817782436,,
5495,-29.21247683407755,55.8696100687939,,
5539,-29.312600616126474,55.91014083285848,,
5645,-26.383346509079583,62.55590821892204,,
5836,,,,
5921,-25.940196777810243,62.904494437162505,,
5950,-27.297927179031753,62.63394969064189,,
5978,,,,
6030,-23.181607522312202,66.65440816452927,,
6060,,,,
6071,-17.97092241935068,70.39682779297802,,
6074,,,,
6082,-16.599912894699013,70.03984162054725,,
6089,-15.0563259982928,70.18308279255851,,
6109,,,,
6187,,,-30.242569616829353,23.86377999071854
6192,-14.893007174020696,70.06398579950958,,
6206,-13.9178555617804,69.78474751012854,,
6214,,,-33.94744321903514,23.306589302443815
6227,,,-36.951756955378464,22.79809037298876
6236,,,-36.00653546003575,21.471793469570677
6278,,,-33.24795540093452,21.695381798020957
6291,,,-33.23066616220937,20.582111711039037
6355,-14.099213475240433,69.91199231731187,,
6419,-14.538996231006704,70.11369625672458,,
6428,-14.645482824667878,70.07218155157852,,
6439,-16.631952385243807,70.04142290176024,,
6455,,,-32.60345537415582,19.724250177817538
6483,,,,
6603,-16.579239355249964,70.00453252756569,,
6640,,,-32.349109654476926,18.90336347100737
6772,-15.331611246437474,70.70206895567313,,
6918,-15.532928692509493,70.85894714734879,,
6955,-15.307351177633294,70.68651467326983,,
6988,-17.04824578415564,70.51537343560733,,
6996,-17.033852310427093,70.51137593113236,,
7131,-16.949023538328184,70.44710969859815,,
7137,,,,
7163,-20.131667163935358,68.90593677373094,,
7179,-18.87138306151711,68.94571158647115,,
7192,-18.740203174811015,68.84886677402903,,
7197,,,-32.60311772901394,18.183066810180353
7255,-19.789022218043996,68.9974841084497,,
7344,,,-32.73133327033242,17.52773899741645
7385,,,-32.241722564794614,17.032212218982725
7407,-20.885818119107824,68.17772735182385,,
7504,,,-30.04932075157754,18.548979026199753
7513,,,-26.974764203769702,21.79614403741024
7686,,,-28.84518802203825,22.542255017381173
7706,,,-26.5648479461559,23.979313340689625
7714,,,-27.070179976893353,23.475709651487048
7825,,,-28.431422918085577,23.704963773634315
7845,-21.90664617891791,67.75558295120898,,
7921,,,-24.260139149685948,30.029569125844475
7959,-19.839401215601775,67.9295996470572,,
7973,-19.41812215656046,67.7026758305229,,
8001,-24.824136147272128,59.82546330185699,,
8123,,,-24.436309152510553,29.38111981144425
8132,-25.354707404775716,60.116591869064095,,
8176,,,,
8214,-26.75771903356956,58.792404242782986,,
8256,,,-23.9518335479697,28.856193876634705
8348,,,-23.249373441019483,28.4818456720882
8359,,,-24.698703700840802,28.853576737047668
8620,-26.333505674170173,58.5737696379491,,
8731,-27.16773440741594,58.17175995847302,,
8828,-26.334200576364914,57.91909456295028,,
9106,-26.569121934536657,57.69947797721105,,
9163,-25.957538889217165,57.38152416976474,,
9292,-23.371676690550885,60.5512171759195,,
9309,-23.303458746113023,60.498318093536746,,
9315,-23.20363538646679,60.42687646184729,,
9423,-21.085284231989085,61.5971519931713,,
9441,-21.08007337743493,61.59295336288362,,
9522,,,,
9595,-18.425694340984602,62.4105239721654,,
9598,-17.17816397488476,62.011358389059936,,
9620,-17.06415481706154,61.92080231951311,,
9656,-16.970610466054186,61.84422233952894,,
9850,-17.0814154045076,61.916088387388136,,
9860,-21.78913407287877,55.37273455864138,,
9872,-23.916602102561598,55.221635391246224,,
9923,,,-25.79406535576177,28.8598290570116
10023,-23.70877368295027,55.14990716724971,,
10058,-23.347167672255836,54.90969421301851,,
10073,-26.401994818666193,49.693836369860975,,
10097,-28.61114899867056,45.826984623794935,,
10221,-28.67673431080093,45.68240838920642,,
10228,-30.047821924422855,45.86837392558678,,
10352,-31.226696157740392,45.079419426903144,,
10378,-29.190563588800586,45.93331480747649,,
10397,,,-25.627656160329728,28.352977900895887
10402,-30.04495064862072,45.966628723382655,,
10531,,,,
10569,-29.82401798838413,45.812123608696226,,
10610,-26.8532545788174,48.65395078319094,,
10676,-27.938313228599476,48.42277581926174,,
10730,,,-24.526688530369377,28.462441857470267
10782,,,-25.19540168398437,28.214801986066224
10798,,,-25.353089047283575,27.769428692192662
10876,-26.257074307088455,48.59305493833248,,
11019,-25.938113549019572,48.39428274991703,,
11037,-28.36948007295357,47.33061484419055,,
11096,-27.3266236005052,46.85000476707472,,
11256,-27.286022326257413,46.81917896096116,,
11319,-27.239373120933656,46.79493030756483,,
11336,,,-22.45031990884858,31.752970524570685
11441,-24.599100548214306,47.323133597166674,,
11465,-22.909791037758914,47.3809677987458,,
11492,,,-20.12342114256664,33.925812063462715
11636,,,,
11747,-20.958125841693214,47.540740882049256,,
11777,-21.196127740728944,47.741191977404,,
11850,-22.30230826031712,47.79675731004985,,
11936,-21.93021898695203,47.68716515762954,,
11964,-21.81338109263767,47.62692788820654,,
12050,-23.303056724706195,46.93899519602471,-20.953076571816446,33.76127613839396
12064,-19.55928227721388,52.18141248229264,,
12344,,,-20.422180609919092,33.419160535907
12373,-19.53019386752872,52.1568301525503,,
12381,-17.744673766968585,51.88275979597463,,
12416,-12.848612483071294,61.480798395587556,,
12431,-12.943093034021818,61.5649129147415,,
12612,-11.735764835864238,61.93668620593538,,
12627,,,-20.105490268091437,33.00495715118246
12682,-11.533166392711498,62.06222589641502,,
12715,-13.493790288993564,59.45030705915071,,
12855,-12.646805339529491,58.959315092112284,,
12938,,,,
13181,-10.776155842291084,58.782893728329825,,
13222,-11.977446120822686,57.838005503076126,,
13263,-8.612131361088114,59.209190523050346,,
13350,-10.80517409240862,58.44172576183366,,
13605,-11.91240952277413,58.87288154422106,,
13703,-9.568187214920343,59.105599227611215,,
13713,-8.681301952730937,58.59256996851331,,
13729,-8.059968328410537,58.20928029787395,,
13775,-5.9558649919770765,57.5223724085787,,
13849,-5.5899759388172265,57.37752477995941,,
13873,-3.6459814434957254,57.45113489176557,,
13896,-0.5244566166638583,61.04324012049566,,
13924,2.391279224081935,64.4278197457647,,
13928,0.009128948985485153,64.06355438016008,,
13993,1.613376546767245,63.293831975275275,,
13997,,,,
14013,2.4908806722598236,63.15795075432167,,
14030,0.9324384521841941,63.18000590412016,,
14110,1.896989292707909,62.7192552791432,,
14135,2.5352207168573835,62.282574927251716,,
14155,,,-18.328957576706898,34.25645024658871
14181,,,-19.36613137963141,34.38640255393042
14239,1.1569298861732102,61.057599843412426,,
14280,,,-20.293415880253285,34.420642756355335
14308,,,-21.159675705054116,34.41550477394042
