action_repeat,delta_x,delta_y,delta_radius,name,w_cell,w_dose,w_smooth,tumor_reduction,tumor_reduction_lo,tumor_reduction_hi,total_dose,total_dose_lo,total_dose_hi,smooth_cost,smooth_cost_lo,smooth_cost_hi,n_episodes,objective
7,0.1263814020706375,0.08832445605054688,0.09856881921316372,lhs_009,0.3,1.0,0.1,-87.25,-124.75,-47.49583333333336,5.423180570519128,5.138972109592846,5.721075282730719,11.37573961083156,10.413525446737184,12.295823545980964,12,-0.017528899181070146
7,0.1263814020706375,0.08832445605054688,0.09856881921316372,lhs_009,0.3,2.0,0.0,-87.25,-124.75,-47.49583333333336,5.423180570519128,5.138972109592846,5.721075282730719,11.37573961083156,10.413525446737184,12.295823545980964,12,-0.017528899181070146
7,0.1263814020706375,0.08832445605054688,0.09856881921316372,lhs_009,0.3,2.0,0.02,-87.25,-124.75,-47.49583333333336,5.423180570519128,5.138972109592846,5.721075282730719,11.37573961083156,10.413525446737184,12.295823545980964,12,-0.017528899181070146
7,0.1263814020706375,0.08832445605054688,0.09856881921316372,lhs_009,1.0,2.0,0.02,-87.25,-124.75,-47.49583333333336,5.423180570519128,5.138972109592846,5.721075282730719,11.37573961083156,10.413525446737184,12.295823545980964,12,-0.017528899181070146
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.5,0.5,0.02,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.5,0.5,0.0,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,1.0,2.0,0.0,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,1.0,1.0,0.02,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,1.0,1.0,0.0,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.3,2.0,0.0,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.3,1.0,0.1,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.5,1.0,0.02,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.5,1.0,0.1,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.5,1.0,0.0,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.5,0.5,0.1,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.3,2.0,0.1,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.3,0.5,0.0,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.3,0.5,0.02,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.3,1.0,0.02,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.3,1.0,0.0,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.3,0.5,0.1,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,1.0,0.5,0.1,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,1.0,0.5,0.02,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.5,2.0,0.02,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.5,2.0,0.0,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,1.0,0.5,0.0,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.5,2.0,0.1,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,1.0,1.0,0.1,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,0.3,2.0,0.02,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,1.0,2.0,0.1,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
5,0.2260905552840285,0.05491705280291025,0.06508201375606401,lhs_001,1.0,2.0,0.02,-100.41666666666667,-120.25208333333333,-78.9104166666667,5.332480348436414,4.815540753787243,5.847299167328222,17.580313173976414,15.82157163081186,19.23080963185057,12,-0.06162994627087697
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.5,1.0,0.1,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.5,2.0,0.1,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,1.0,1.0,0.02,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,1.0,1.0,0.1,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.3,0.5,0.02,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.3,0.5,0.0,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,1.0,2.0,0.0,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.3,1.0,0.1,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.3,2.0,0.02,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.3,0.5,0.1,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.3,1.0,0.02,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.3,1.0,0.0,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,1.0,1.0,0.0,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,1.0,0.5,0.1,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.5,2.0,0.02,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.5,2.0,0.0,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.5,1.0,0.0,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.5,1.0,0.02,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.5,0.5,0.1,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,1.0,0.5,0.0,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,1.0,0.5,0.02,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.3,2.0,0.0,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,1.0,2.0,0.1,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,1.0,2.0,0.02,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.5,0.5,0.0,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.5,0.5,0.02,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
8,0.22344645904375543,0.1291171948163296,0.05741124195370299,lhs_005,0.3,2.0,0.1,-50.416666666666664,-78.33541666666666,-23.99791666666668,5.690338362952694,5.190092143442402,6.212401035899899,11.98002240527421,11.071248684544114,12.897984780378946,12,-0.09442913663116151
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.3,0.5,0.1,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.3,0.5,0.0,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,1.0,0.5,0.02,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,1.0,0.5,0.1,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.5,2.0,0.1,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.5,2.0,0.02,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.5,2.0,0.0,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.5,1.0,0.1,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.5,1.0,0.02,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.5,1.0,0.0,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.5,0.5,0.1,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,1.0,0.5,0.0,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,1.0,2.0,0.0,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,1.0,2.0,0.1,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,1.0,1.0,0.1,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,1.0,1.0,0.0,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,1.0,1.0,0.02,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.5,0.5,0.0,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.5,0.5,0.02,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,1.0,2.0,0.02,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.3,0.5,0.02,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.3,1.0,0.0,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.3,1.0,0.02,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.3,2.0,0.02,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.3,2.0,0.1,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.3,1.0,0.1,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.10137157059994009,0.20966053008083274,0.02550725142125583,lhs_011,0.3,2.0,0.0,-75.75,-106.5,-43.83125000000001,5.570672433873997,5.244303019089267,5.969733654018004,18.665630674920973,17.54971452895746,19.76933819695841,12,-0.21641022004805893
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.5,1.0,0.1,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.5,1.0,0.02,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,1.0,0.5,0.1,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,1.0,1.0,0.0,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,1.0,1.0,0.02,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,1.0,1.0,0.1,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,1.0,2.0,0.0,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,1.0,2.0,0.02,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,1.0,2.0,0.1,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.5,1.0,0.0,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.3,2.0,0.1,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.5,0.5,0.1,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.5,0.5,0.02,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.5,0.5,0.0,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.3,1.0,0.1,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.3,2.0,0.0,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.3,2.0,0.02,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.3,1.0,0.02,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.3,0.5,0.02,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.3,0.5,0.1,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
5,0.0745801803086817,0.2908793069196257,0.07129737751758977,lhs_003,0.3,1.0,0.0,-60.5,-90.75416666666666,-26.991666666666713,5.660502403565977,5.260043730474207,6.096439725056474,20.79753406155699,19.475003658428125,22.037118126630467,12,-0.23310527035018205
