step,train_return,train_std,test_return,test_std
533,,,,
793,,,,
845,,,,
936,,,,
949,,,,
1027,,,,
1040,,,,
1053,,,,
1079,,,,
1105,,,,
1378,,,,
1703,,,,
1794,,,,
1924,,,,
1937,,,,
1976,,,,
1989,,,,
2145,,,,
2171,,,,
2197,,,,
2223,-47.65291347971652,48.12421796569066,,
2379,-37.704499681109425,69.30663136330375,,
2487,-38.43301148557138,68.162955622827,,
2696,-39.55659972989514,67.24078923705639,,
2816,-38.0737581826048,66.59113077999382,,
2888,-38.984543482074514,65.69794608861912,,
2904,-39.82519604026311,64.83244434645466,,
2911,-38.148180027174845,64.54355893920332,,
2923,-38.87441831667606,63.724016749017494,,
2928,-39.6092126260312,62.95304793417536,,
2945,-40.329988785857694,62.21883681600815,,
2978,-40.822828309302146,61.44347921565941,,
2980,-40.1009370849382,60.78842657075122,,
2985,-40.217789990725954,60.00835042481048,,
2994,,,,
3032,,,,
3068,,,,
3100,,,,
3110,,,,
3116,,,,
3130,,,,
3146,,,,
3173,,,,
3283,,,,
3294,-40.811163355823375,59.36925680649081,,
3305,,,,
3341,,,,
3367,-41.549133731410045,58.826220012972726,,
3835,-42.242857516116814,58.29118362906818,,
3874,-42.837205167464525,57.73801610539644,,
3887,-43.47117428950944,57.229323844492356,,
4043,-44.047323511328756,56.71877197224769,,
4160,-42.916999550774165,56.60898645846332,,
4173,-43.30659052388287,56.06582544565539,,
4186,-42.12188483574331,56.07009507986594,,
4225,-39.93494749946843,57.526207944571006,,
4368,-40.5289304601727,57.09962592342553,,
4407,-40.353727793539875,57.0415258112956,,
4433,-40.132384780240244,56.96557644748642,,
4459,-38.434148640115744,57.385265594741725,,
4498,-36.05711177248973,58.539308261298544,,
4641,-35.92541267123539,58.46310135208179,,
4732,-35.804449056577866,58.39078200783631,,
4745,-35.85620391749311,58.41884882871668,,
5044,-35.807094116308726,58.39238875264829,,
5083,-35.79990173878614,58.38847103438734,,
5135,-36.32539100942435,58.5686026333645,,
5171,-38.47220041683177,54.060877508299946,,
5279,-36.50136481149355,54.84777995798023,,
5291,-36.9253981256322,54.976609545485616,,
5315,-34.58635187804932,56.036184138693514,,
5399,,,,
5483,-34.525765958589034,56.002861005176996,,
5494,-31.50541717018699,58.04796565456974,,
5538,-31.474035924912897,58.02712147707494,,
5571,-31.51321668257704,58.04860079277913,,
5681,-29.790308509150055,58.12171604014305,,
5735,-29.71891487311106,58.08915883821034,,
5935,-29.72213044855278,58.09102217496991,,
5949,-27.777643945324236,58.500978641935994,,
5973,,,,
5994,-29.561439940654672,58.29057895559088,,
6000,-30.239977667653,58.53587847059124,,
6050,-30.147608626973817,58.697241283884665,,
6058,-29.41683968140278,58.42393012076562,,
6097,,,,
6100,,,,
6104,-34.98319070103113,46.30634609841804,,
6113,-33.32969513015356,46.92323069105005,,
6122,,,,
6155,,,,
6179,,,,
6204,,,,
6304,,,,
6316,,,,
6344,-29.632428043035326,50.920805223524034,,
6365,,,,
6373,,,,
6400,,,,
6463,,,,
6483,,,,
6637,-28.320173029375727,52.611908724390574,,
6648,,,-15.497312076391536,24.436433367697745
6696,,,-15.249435198978553,23.99392535981339
6735,-26.12235227634257,53.27027320487881,,
6800,,,,
6878,-23.310309796366493,54.78651904137398,,
