step,train_return,train_std,test_return,test_std
507,,,,
624,,,,
845,,,,
871,,,,
910,,,,
1014,,,,
1053,,,,
1092,,,,
1599,,,,
1690,,,,
1742,,,,
1794,,,,
1846,,,,
1924,,,,
1976,,,,
2106,,,,
2119,,,,
2132,,,,
2158,-50.724606860812344,38.632206465804664,,
2184,-50.87016148400597,37.888985311763335,,
2665,-51.392821561900035,37.27610854543652,,
2702,-45.27480759692143,48.48190935429661,,
2736,-46.21984129881708,47.90042221123332,,
2817,-46.971817338242786,47.26909494972561,,
2827,-47.491744645233986,46.58755953880112,,
2860,-40.6013974065279,56.384655969305356,,
2879,-41.4793935112635,55.7777879370403,,
2920,-42.15556545834261,55.11638943194427,,
2937,-41.25605465233033,54.605419005109404,,
2970,-41.91523167475168,54.00746629067069,,
2972,-42.355343793610174,53.35930286872961,,
2974,-42.66050030892205,52.7043476724293,,
2977,,,,
2981,,,,
2987,,,,
3019,,,,
3024,,,,
3048,,,,
3069,,,,
3133,,,,
3160,,,,
3270,,,,
3281,,,,
3305,,,,
3656,-43.326668854354104,52.207394090232995,,
3721,-43.888443734604195,51.68904426403096,,
3773,-44.47075988318431,51.20592547671839,,
3799,-44.957674790622676,50.70529152480406,,
3838,-41.8158842128305,54.194470489516696,,
3890,-42.05702330614392,53.61279303290748,,
4007,-40.01827800309785,54.7621020068614,,
4020,-39.98566345548944,54.17684582053174,,
4072,-40.39229132121985,53.68196476294817,,
4085,-41.487565043228244,52.87035279691476,,
4241,-39.44476492549715,53.94483842255826,,
4397,-37.63891596100715,54.50312070407508,,
4436,-37.57809534412299,54.46823634989027,,
4670,-37.54613549922084,54.450128167656075,,
4800,-35.699821669333176,54.71093862165928,,
4865,-35.76300315244546,54.74846512958597,,
4904,-34.075257838894174,55.56698105522294,,
4930,-37.1132820665506,54.38476438601061,,
4943,-34.22536808573132,56.67416861866551,,
4969,-32.095602476172644,58.40677430870502,,
5034,-32.52252502585252,58.588505703775276,,
5112,-32.370917552210884,58.4867918555844,,
5388,,,,
5484,-28.49222387520087,62.16859041471419,,
5592,-28.525132918520395,62.18817179187769,,
5614,-28.57894144186241,62.22010224219126,,
5714,-28.61920597443779,62.24686495205921,,
5813,-27.723891146312234,62.25697842251828,,
5827,-27.608964466730832,62.18231475487446,,
5863,-29.83285533530521,60.71075868876357,,
5868,-26.77973270926508,62.20574705187835,,
5872,-24.14260855556349,63.06361529423963,,
5878,-23.43916758418898,62.91696304594492,,
5886,-22.149906246223253,62.7126198696898,,
5889,,,,
5892,,,,
5944,,,,
5954,-25.945617646881146,59.66898517564648,,
5963,,,,
5967,,,,
5997,,,,
6013,,,,
6041,,,,
6053,,,,
6095,,,,
6103,,,,
6112,,,,
6132,,,,
6176,,,-15.925257597377277,26.53617098404756
6248,-23.488674630176973,60.22066411441879,,
6308,,,,
6620,,,-17.62533570636004,27.374104753315503
6698,,,,
6737,-21.294872320917204,60.52798913104199,,
6763,-20.87053810403566,60.30746678228932,,
6893,-21.389182763927383,60.37048030518423,,
7023,-25.069801731361075,55.24113486449713,,
7062,-23.02983088406734,55.605659793497985,,
7101,,,,
7140,-23.221444428749383,55.57614743528411,,
7153,-21.071283765137196,55.971483780315474,,
7166,-18.88155762382783,56.59707544163995,,
7192,-17.76143617385067,56.439875379573124,,
7244,-17.527801788905634,56.24987514463476,,
7322,-17.359985964084043,56.11629849032828,,
7517,,,,
7725,-16.75043908298947,55.72331994898081,,
7842,-16.346119819697925,55.44142995488217,,
7868,-18.947421629470774,53.24450125283329,,
7933,,,,
7998,-17.86938836065121,53.09633302380402,,
8141,-17.087104252281133,55.03651262772835,,
8154,-17.156304471718613,55.091949107988654,,
8245,-13.40693283469649,57.83162827979557,,
8258,-11.15081490983488,57.86644106432276,,
8271,-12.300510053492618,57.43410979236282,,
8297,-11.614410453283927,58.057617607117564,,
8349,-11.092895403750008,57.670543558981684,,
8427,-9.264682985431282,57.297320528881585,,
8739,,,,
8799,-9.108574074831559,57.37910974946121,,
8823,-9.095240933567984,57.365968708073154,,
8900,-5.8097853373771065,58.66440354925119,,
9020,-4.080816509131109,58.022881230806334,,
9047,,,,
9119,-3.0364056852727663,57.728882920755545,,
9133,-1.7035852861299645,56.961489944338496,,
9169,-1.1428551492735277,57.89871876947616,,
9174,-3.043956559885992,57.18974610501445,,
9178,-2.3966068525507582,56.63262013672007,,
9184,-1.9535744492604863,56.20324542872185,,
9192,-1.0418860646605026,58.55621602530491,,
9194,,,,
9198,,,-16.910871596711768,27.108304098692134
9248,,,,
9260,-0.6354221363074611,58.17089116019504,,
9262,,,-16.79182886596514,26.62701198684452
9276,,,-16.317500442898908,26.28401067484766
9312,,,-16.17871930722437,25.85303571772459
9324,,,,
9356,,,-16.1143711878305,25.604374078304268
9368,,,-15.79968540832438,25.276207378642788
9410,,,-16.286511029574072,25.05826906369252
9418,,,-16.097390454866346,24.722306348802537
9427,,,-15.667277281242251,24.508973267866022
9447,,,-14.388786537942586,25.363325903441698
9491,,,-14.986723127644836,25.29027363129204
9563,0.5272566985350567,57.41265472188696,,
9599,,,,
9923,6.335107955030399,64.17586309293252,,
9935,,,-13.089144711088803,27.568615114700435
9961,4.509082901357906,64.59770725008269,,
9987,,,,
10052,4.426240903168218,64.6518210748776,,
10208,5.614504650338786,63.902582015404754,,
10351,8.82799479757552,65.3671235949116,,
10377,9.20499301890959,65.81844360586302,,
10429,,,,
10455,7.018912627474638,65.88223925628898,,
10468,6.636698962800438,66.08914350991445,,
10481,6.223824102558428,66.1969520020302,,
10507,7.781020817790413,65.29820907188812,,
10559,6.413296081643784,65.1120266536303,,
10637,7.369803768841084,65.95757030334889,,
10845,,,,
11027,10.180692958056461,66.78864859247238,,
11040,10.448778487972449,66.60761726413317,,
11066,14.193725592526608,68.44982539827137,,
11157,16.62543049927801,67.98196781254674,,
11274,,,,
11300,16.217650751248,67.9205343508253,,
11456,15.909088829709217,68.1161972113065,,
11482,14.792194779003038,68.13932216013748,,
11560,13.083236786280759,68.28500491099373,,
11573,13.473585841250605,68.27488566771245,,
